Page filename,Approx. section/context,Element / tag / attribute source,Text string,Character count,Suggested feedback owner,Status,Teammate comments,Priority,Extraction note
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",div[aria-label],Fragmented data preview,23,,,,,UX/accessibility attribute
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",strong,Hotel Nikko Tokyo,17,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",small,"Provider A -- GDS name, English",31,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",strong,Nikko Tokyo Hotel,17,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",small,"Provider B -- Bedbank name, reversed",36,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",strong,ニッコー東京,6,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",small,"Provider C -- Japanese name, direct",35,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",strong,34%,3,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",span,Duplicate rate,14,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",strong,5+,2,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",span,Provider sources,16,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",strong,Manual,6,,,,,
ai-mapping.html,"article #feature108-panel-before - The same hotel, three times, at three different prices.",span,Matching method,15,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",div,AI Resolution,13,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",h3,"AI matches across names, languages, and providers.",50,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",p,"AI Mapping compares property names, addresses, geo-coordinates, star ratings, room labels, amenities, images, and metadata across every source. Cross-language transliteration resolves Japanese, Korean, Chinese, and Thai naming into unified records.",248,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",a,View capabilities,17,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",div[aria-label],AI resolution preview,21,,,,,UX/accessibility attribute
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",strong,Property match detected,23,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",small,3 sources resolved to 1 identity,32,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",strong,Cross-language resolution,25,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",small,JA / EN / KO transliteration matched,36,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",strong,Room type unification,21,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",small,4 labels mapped to 2 room classes,33,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",strong,98.7%,5,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",span,Match confidence,16,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",strong,12K,3,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",span,Properties resolved,19,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",strong,5,1,,,,,
ai-mapping.html,"article #feature108-panel-resolution - AI matches across names, languages, and providers.",span,Languages processed,19,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,div,Clean Supply,12,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,h3,One property. One identity. Fed directly into G-Link.,53,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,p,"Resolved properties flow into the supply layer with standardized content, accurate rates, unified room types, cleaner images, AI-assisted descriptions, and multilingual fields. Reporting is reliable. Rate matching works. No more duplicate listings.",248,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,a,Request data audit,18,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,div[aria-label],Clean supply output preview,27,,,,,UX/accessibility attribute
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,strong,Hotel Nikko Tokyo,17,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,small,"Unified record -- 3 providers, 1 identity",41,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,strong,G-Link feed active,18,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,small,"Content, rates, and availability synced",39,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,strong,Downstream accuracy,19,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,small,"Booking, reporting, and rate match verified",43,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,strong,97%,3,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,span,Clean content rate,18,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,strong,3x,2,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,span,Faster rate matching,20,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,strong,0,1,,,,,
ai-mapping.html,article #feature108-panel-after - One property. One identity. Fed directly into G-Link.,span,Duplicate listings,18,,,,,
ai-mapping.html,header - See the difference on your own data.,div,Get Started,11,,,,,
ai-mapping.html,header - See the difference on your own data.,h2,See the difference on your own data.,36,,,,,
ai-mapping.html,header - See the difference on your own data.,p,"Request a data quality audit. We will run your property data through AI Mapping and show how many duplicates, mismatches, and naming conflicts exist, plus what clean supply looks like.",184,,,,,
ai-mapping.html,article .fcg-feature-row - Upload your property data,h3,Upload your property data,25,,,,,
ai-mapping.html,article .fcg-feature-row - Upload your property data,p,"Start with a sample set from your existing providers. Any format, any number of sources.",88,,,,,
ai-mapping.html,article .fcg-feature-row - Review the mapping results,h3,Review the mapping results,26,,,,,
ai-mapping.html,article .fcg-feature-row - Review the mapping results,p,"See exactly which properties were duplicated, misnamed, or fragmented -- and how AI Mapping resolved them.",106,,,,,
ai-mapping.html,article .fcg-feature-row - Connect clean data to G-Link,h3,Connect clean data to G-Link,28,,,,,
ai-mapping.html,article .fcg-feature-row - Connect clean data to G-Link,p,Resolved properties flow into the supply layer automatically. Every downstream product gets accurate content.,109,,,,,
ai-mapping.html,section #get-started - See the difference on your own data.,h3,Run your data through AI Mapping.,33,,,,,
ai-mapping.html,section #get-started - See the difference on your own data.,p,See how many duplicates and naming conflicts exist in your property data before making any changes to your workflow.,116,,,,,
ai-mapping.html,section #get-started - See the difference on your own data.,a,Request data audit,18,,,,,
ai-mapping.html,section #get-started - See the difference on your own data.,a,Talk to the team,16,,,,,
whitelabel.html,Head metadata,title,FCG Group - Whitelabel,22,,,,,
whitelabel.html,section #capabilities - Launch travel inside your brand.,a,Connect: For Builders & Platforms,33,,,,,
whitelabel.html,section #capabilities - Launch travel inside your brand.,h1,Launch travel inside your brand.,32,,,,,
whitelabel.html,section #capabilities - Launch travel inside your brand.,p,"Whitelabel helps fintech apps, rewards portals, super-apps, creators, and corporate card companies offer flights, hotels, and ground transport without building travel infrastructure. Your brand runs on FCG supply, payments, analytics, promo tools, and storefront controls. Live in weeks.",287,,,,,
